0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14890202831102917,0.5878968243565232,0.1639344262295082,0.2727272727272727,0.32686567164179103,0.1400992384029541,0.5583116623324665,0.17224915280863576,0.3176470588235294,0.0,0.15266174608670058,0.295774647887324,0.7397686832740212
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13630568196907245,0.6361870158206919,0.8688524590163934,0.09090909090909091,0.96318407960199,0.9228940687745212,0.9365873174634928,0.9325332704952984,0.21176470588235294,0.0,0.9466028429645909,0.9859154929577465,0.5415925266903914
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17885674269975915,0.5689368847177771,0.9672131147540984,0.09090909090909091,0.4895522388059702,0.37309023771059313,0.9355871174234848,0.6166515182118092,0.2823529411764706,0.0,0.45399040302928434,0.647887323943662,0.46063167259786475
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15399797518662783,0.6779965041201592,0.5901639344262295,0.0,0.01741293532338306,0.00013847219016847444,0.5199039807961592,0.007290895217576697,0.0,0.0,0.0020563742584425075,0.0,0.8111654804270462
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6188764571485552,0.12498576688798835,0.7377049180327869,0.5454545454545454,0.6283582089552239,0.5003057927532887,0.8269653930786158,0.6030431562647278,0.2823529411764706,0.0,0.5421276574393248,0.7183098591549296,0.5838523131672598
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12225934982504816,0.6908233698251696,0.3770491803278688,0.7272727272727273,0.32587064676616917,0.06495499653819525,0.896979395879176,0.13836710877712696,0.6705882352941176,0.4,0.09312139047361001,0.14084507042253522,0.8394128113879004
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.13464030858470455,0.5972477934595641,0.2622950819672132,0.0,0.800497512437811,0.11013731825525042,0.7473494698939788,0.10480486545927872,0.32941176470588235,0.0,0.11084267022580811,0.1267605633802817,0.7913701067615658
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6693401942676922,0.41798289771024777,0.11475409836065575,0.36363636363636365,0.9676616915422885,0.9570678513731826,0.486497299459892,0.4912138961825894,0.8941176470588235,0.0,0.8398093651582129,1.0,0.5991992882562277
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6481015540756254,0.30142659557513696,0.18032786885245905,0.09090909090909091,0.7323383084577114,0.17951188552965613,0.8391678335667134,0.20005778855001238,0.6,0.0,0.18951424743726766,0.22535211267605634,0.8096085409252668
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6648041913190306,0.3096409931828461,0.5573770491803279,0.2727272727272727,0.06019900497512437,0.187450957765982,0.4084816963392679,0.412441930923046,0.0,0.0,0.25858049128863336,1.0,0.702179715302491
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015018659304791182,0.7107687206106643,0.5409836065573771,0.0,0.5582089552238805,0.02845026540503116,0.9565913182636527,0.05365919342893692,0.15294117647058825,0.0,0.036396737230660135,0.04225352112676056,0.3600978647686832
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5594932714769114,0.4000977991627028,0.08196721311475408,0.0,0.4293532338308458,0.4176609739210708,0.6185237047409482,0.5204335824412577,0.3058823529411765,0.0,0.45760808299757316,0.8309859154929577,0.9354982206405694
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5682939698174594,0.1710790880242925,0.459016393442623,0.0,0.012935323383084563,0.06946111239326103,0.8267653530706142,0.41739042617653,0.0,0.0,0.17454762275107588,0.49295774647887325,0.15302491103202842
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2206536279571809,0.40195535012169437,0.5409836065573771,0.09090909090909091,0.07014925373134329,0.1772559427648281,0.8075615123024604,0.6908172310868735,0.0,0.0,0.33417712415349127,0.8450704225352113,0.5556049822064056
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1467601657144857,0.7371832001100866,0.04918032786885246,0.2727272727272727,0.4776119402985074,0.3821024694207247,0.0,0.0,0.611764705882353,0.0,0.27669481532772366,0.7183098591549296,0.5053380782918149
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33535144906620573,0.5361535884111444,0.9016393442622951,0.0,0.5109452736318407,0.013022155550426958,0.3064612922584517,0.008595345496981531,0.24705882352941178,0.0,0.01178212969792456,0.014084507042253521,0.5767348754448397
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3923007337955129,0.5548053706638711,0.6229508196721312,0.8181818181818182,0.5527363184079601,0.5304927302100162,0.025405081016203243,0.021732422181826343,0.2823529411764706,0.2,0.38908122971013404,0.8450704225352113,0.9559608540925265
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12243444525843872,0.702516335061949,0.459016393442623,0.0,0.5706467661691541,0.2007615970459266,0.5523104620924185,0.17814302385601113,0.27058823529411763,0.0,0.1983811592966682,0.3098591549295775,0.024911032028469726
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5555294383051188,0.18201071161009352,0.3770491803278688,0.09090909090909091,0.8174129353233831,0.4944438033694899,0.2520504100820164,0.14845485760452434,0.3058823529411765,0.0,0.40236445407821075,0.5774647887323944,0.28069395017793586
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1674444965017594,0.5557627854895166,0.21311475409836067,0.2727272727272727,0.07412935323383085,0.19567851373182554,0.8569713942788558,0.793173096344173,0.0,0.0,0.3780408665706635,0.9154929577464789,0.7815836298932383
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13856066025543168,0.5984188904533632,0.6557377049180328,0.36363636363636365,0.01840796019900498,0.04058389106854374,0.5109021804360873,0.12896384568773986,0.0,0.0,0.06763874045195076,0.23943661971830985,0.5173487544483986
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12749020629686525,0.7478456435201739,0.1639344262295082,0.0,0.02487562189054726,0.05545811216247404,0.5877175435087018,0.2060470387576023,0.0,0.0,0.10139706337379181,0.33802816901408456,0.7024021352313167
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14521811394683537,0.6094674456700737,0.7540983606557378,0.0,0.7243781094527363,0.03119086083544888,0.5265053010602121,0.022150407325119508,0.09411764705882353,0.0,0.028989943083842205,0.02816901408450704,0.042482206405693945
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10331130235175401,0.7552894003455126,0.5737704918032788,0.09090909090909091,0.6547263681592039,0.4971151627048235,0.6393278655731147,0.46621333512870583,0.3058823529411765,0.0,0.49902575192717147,0.7183098591549296,0.9110320284697507
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8442866849118871,0.24473018718656903,0.03278688524590162,0.2727272727272727,0.6631840796019901,0.6053196399723055,0.2544508901780356,0.2176664646872686,0.5647058823529412,0.0,0.5033492390829859,0.8450704225352113,0.5360320284697508
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1720830902781212,0.6361686154117674,0.29508196721311475,0.0,0.47213930348258704,0.5031271636279714,0.6425285057011402,0.5946946744765367,0.2,0.0,0.5416836010215806,0.9154929577464789,0.6794928825622776
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02923827958265024,0.7772462323926135,0.08196721311475408,0.0,0.8149253731343283,0.1321832448649896,0.6109221844368874,0.10280751363360939,0.5529411764705883,0.0,0.12622408207433722,0.15492957746478872,0.3734430604982206
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03167186158977131,0.6975369469823889,0.8032786885245903,0.0,0.5273631840796019,0.006052388645280407,0.3520704140828166,0.004937274175811846,0.023529411764705882,0.06666666666666667,0.006476868089319732,0.0,0.673932384341637
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6880051335812314,0.26575631467904515,0.29508196721311475,0.0,0.7597014925373133,0.261291253173321,0.7113422684536909,0.23941291321618532,0.03529411764705882,0.0,0.2605122621454866,0.323943661971831,0.3701067615658362
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20684267000230383,0.6028122354013767,0.4426229508196722,0.0,0.2567164179104477,0.021157396722824833,0.21984396879375875,0.015414955452321643,0.3411764705882353,0.0,0.019710752855424934,0.056338028169014086,0.8547597864768682
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14908158883743772,0.5906399691901978,0.836065573770492,0.9090909090909092,0.7796019900497512,0.7856796676667436,0.5619123824764953,0.5673601292668149,0.23529411764705882,0.0,0.7383027511427553,1.0,0.7006227758007116
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.586362287654262,0.3629778430387738,0.9344262295081968,0.09090909090909091,0.8621890547263681,0.38457765981998615,0.870374074814963,0.3905832716174062,0.2588235294117647,0.0,0.392102653132563,0.4366197183098592,0.4366103202846975
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5543843545692098,0.18363321218411777,0.2295081967213115,0.09090909090909091,0.754228855721393,0.3286002769443803,0.21004200840168036,0.08836598666935974,0.2588235294117647,0.0,0.2642637444242068,0.4084507042253521,0.46530249110320276
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5611678939825322,0.20151435365447412,0.8852459016393442,0.0,0.617910447761194,0.11992845603507962,0.14682936587317463,0.028826948540137797,0.03529411764705882,0.0,0.09255356691871676,0.18309859154929578,0.28314056939501775
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1342464235933818,0.6410548143235513,0.3114754098360656,0.09090909090909091,0.015422885572139305,0.15692937918301408,0.968993798759752,0.9512107542808411,0.0,0.0,0.39707090017176866,0.971830985915493,0.7041814946619217
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6701110606839102,0.3085036302720763,0.04918032786885246,0.0,0.2606965174129353,0.007373644126471267,0.3740748149629926,0.010491707623600171,0.6941176470588235,0.0,0.008253930024736702,0.014084507042253521,0.8209519572953735
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21054019226903176,0.6151708799481153,0.0,0.0,0.2154228855721393,0.32051119316870524,0.0,0.0,0.6823529411764706,0.0,0.23205920083225037,0.943661971830986,0.9490658362989323
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9986274091435958,0.22271518610480356,0.4918032786885246,0.0,0.7522388059701491,0.008660281560120008,0.3230646129225845,0.004530510110190983,0.1411764705882353,0.0,0.007409302940138519,0.0,0.22486654804270456
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06251108964322727,0.8709415103431581,0.7213114754098361,0.0,0.31492537313432833,0.012843295638126008,0.9315863172634528,0.039192419039924604,0.18823529411764706,0.0,0.020773644958914327,0.02816901408450704,0.7967081850533807
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.759164895778881,0.2628481597266301,0.2622950819672132,0.0,0.6447761194029851,0.20545811216247403,0.22924584916983398,0.07072645256850468,0.18823529411764706,0.0,0.1697633538887133,0.295774647887324,0.7459964412811387
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7213731989595478,0.34767918906825734,0.2622950819672132,0.5454545454545454,0.020398009950248763,0.13177359796907456,0.34426885377075417,0.28001638277340163,0.0,0.0,0.17661570471168114,0.8028169014084507,0.5384786476868327
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5684057034546748,0.2830638778109975,0.3770491803278688,0.5454545454545454,0.5736318407960199,0.1766616662820217,0.631126225245049,0.18586312529455332,0.27058823529411763,0.0,0.18321717620259012,0.28169014084507044,0.33362989323843417
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.468186584330351,0.3608708972900061,0.18032786885245905,0.0,0.056218905472636804,0.032540964689591514,0.0,0.0,0.6235294117647059,0.0,0.02336522845908242,0.16901408450704225,0.21441281138790036
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6464044997931704,0.37386692804480504,0.8852459016393442,0.0,0.6527363184079601,0.08900876990537734,0.20084016803360671,0.025348414461724905,0.15294117647058825,0.0,0.07184431432169755,0.11267605633802817,0.3825622775800711
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02438121518357006,0.7358901262119666,0.3770491803278688,0.6363636363636364,0.4592039800995025,0.034398799907685206,0.3474694938987798,0.024363764895980616,0.1764705882352941,0.0,0.03197457087090252,0.056338028169014086,0.2795818505338078
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1605812232845243,0.5802947844436606,0.19672131147540983,0.0,0.2572139303482587,0.0029194553427186708,0.08821764352870574,0.0012371238133710362,0.3529411764705882,0.0,0.0022671128973719553,0.0,0.879003558718861
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1720830902781212,0.6361686154117674,0.8852459016393442,0.09090909090909091,0.617910447761194,0.43930879298407566,0.766353270654131,0.5051083956103145,0.08235294117647059,0.6000000000000001,0.4762542712206283,0.647887323943662,0.8701067615658363
